id,user_id,company,company_id,title,employment_type,location,location_type,start_date,end_date,is_current,description,achievements,skills,industry,team_size,reports_to,reason_for_leaving,attachments,verified,verification_method,verification_date,display_order,created_at,updated_at
8a62bc2b-8d13-5552-b42a-51a5f4ab0880,da26c73f-ce35-5405-9927-7a8952dee4ba,Ministry of Amajyaruguru,,Natural Sciences Assistant,full-time,Musanze,onsite,2024-01-17,2026-05-16,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-01-13 19:18:47.443988+00:00,2026-01-13 19:18:47.443988+00:00
e1e1f2cc-0826-587c-a7a9-30e6cf6f2d14,fc9d9d89-9cd7-54de-94ce-23376ff23ea0,District of Iburasirazuba,,Social Sciences Assistant,full-time,Bugesera,hybrid,2024-01-27,2026-06-26,False,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2026-01-06 19:18:47.443988+00:00,2026-01-06 19:18:47.443988+00:00
e84e9ac1-17fb-508d-8f21-428fd4715716,30be8f75-9601-5ac8-b527-66c00a139f57,Ministry of Iburasirazuba,,Natural Sciences Assistant,full-time,Rwamagana,onsite,2024-05-14,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-09-29 19:18:47.443988+00:00,2025-09-29 19:18:47.443988+00:00
7d1d5659-3668-5de1-a7b7-17ea3fc90879,147af73d-4685-5613-886d-9ab5c24d6c85,District of Rwamagana,,Natural Sciences Assistant,full-time,Rwamagana,hybrid,2025-09-23,2026-06-12,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-04-15 19:18:47.443988+00:00,2026-04-15 19:18:47.443988+00:00
b24a54c8-b1ed-5456-a4fc-654aad6c2297,8880e07f-7e50-54ae-8e49-2c7389a974a9,District of Amajyepfo,,Natural Sciences Assistant,full-time,Kamonyi,onsite,2024-04-29,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-05-14 19:18:47.443988+00:00,2026-05-14 19:18:47.443988+00:00
74dcfaf5-5a85-5ef9-bdc6-a75d968ef4cf,3d8e92df-91f3-508e-b8e6-8ad5781cb9aa,District of Iburasirazuba,,Education Assistant,full-time,Bugesera,hybrid,2025-06-10,2026-05-23,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-11-18 19:18:47.443988+00:00,2025-11-18 19:18:47.443988+00:00
76176a9b-186f-5da7-aff4-acca7f4ef847,9f14decc-1b33-5163-98d9-1218cd6a7b76,Rwanda Iburasirazuba,,Business Assistant,full-time,Kayonza,hybrid,2024-08-06,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-04-13 19:18:47.443988+00:00,2025-04-13 19:18:47.443988+00:00
aba29b6e-f670-5a0a-91f5-65aeef31ab56,6774def5-58b9-5662-8e2c-221b50daefdf,Ministry of Amajyaruguru,,Education Assistant,full-time,Burera,hybrid,2025-02-22,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-08-17 19:18:47.443988+00:00,2025-08-17 19:18:47.443988+00:00
15f24b5c-0f3a-5f22-b8d3-95f9761445c2,9c48e763-bc20-5d5c-be13-2001865f78ae,District of Musanze,,Education Assistant,full-time,Musanze,hybrid,2024-12-21,2026-05-10,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-05-07 19:18:47.443988+00:00,2026-05-07 19:18:47.443988+00:00
6c5289ff-a629-53b3-a5d9-04efa5dd0105,d0c6af4c-1791-53f8-b29e-c699e4154ebb,District of Kamonyi,,Engineering Assistant,full-time,Kamonyi,onsite,2025-04-17,2026-06-30,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-12-09 19:18:47.443988+00:00,2025-12-09 19:18:47.443988+00:00
c14687ef-845b-5e29-9899-36ec29b67f82,bfb34d63-52ff-5178-b6ce-1fc6a52fee47,Rwanda Iburengerazuba,,Engineering Assistant,full-time,Karongi,onsite,2025-01-26,2026-06-30,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-10-01 19:18:47.443988+00:00,2025-10-01 19:18:47.443988+00:00
42df0152-78fc-53eb-85f2-fff6898afb6d,291953d0-3bee-5086-8bcb-3c62e7ba335f,Rwanda Kirehe,,Business Assistant,full-time,Kirehe,onsite,2024-11-11,2026-06-28,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
08785aee-48c8-5f75-945a-0a5cfedbf3c5,9cfe1d35-7d39-5609-b4e0-4c8dd0afce97,District of Amajyepfo,,Engineering Assistant,full-time,Ruhango,onsite,2025-05-04,,True,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-09-13 19:18:47.443988+00:00,2025-09-13 19:18:47.443988+00:00
121bafa9-f39e-546c-b263-70ea82c5ab8b,7f83d668-f8ba-512f-9677-fe48ffa065a0,Rwanda Nyagatare,,Education Assistant,full-time,Nyagatare,onsite,2025-02-28,2026-06-04,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-08-22 19:18:47.443988+00:00,2025-08-22 19:18:47.443988+00:00
3dc923df-1227-5db9-8303-0fe6b70667df,ee3d0498-970c-5dbd-9776-34a6ec45b0e3,Ministry of Umujyi wa Kigali,,Engineering Assistant,full-time,Gasabo,onsite,2024-05-14,2026-05-18,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-01-05 19:18:47.443988+00:00,2025-01-05 19:18:47.443988+00:00
5b110b29-8565-58ca-892d-068f6a387fb7,6bbf633f-92da-5862-a0d4-8209334ae9f2,Ministry of Iburasirazuba,,Agriculture Assistant,full-time,Bugesera,onsite,2024-03-02,2026-07-04,False,"Worked as Agriculture Assistant, contributing to Agriculture, Forestry, Fisheries and Veterinary operations.",,"['Crop Management', 'Animal Husbandry', 'Agribusiness', 'Soil Science', 'Veterinary Care', 'Irrigation Systems']","Agriculture, Forestry, Fisheries and Veterinary",,,,[],False,,,0,2024-12-22 19:18:47.443988+00:00,2024-12-22 19:18:47.443988+00:00
e8bbe4ba-da85-5b38-9f96-92bc29b25683,2fe54b6c-4a4a-5762-8fe6-c709cf1dea47,District of Amajyepfo,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Muhanga,hybrid,2025-10-04,,True,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2024-11-03 19:18:47.443988+00:00,2024-11-03 19:18:47.443988+00:00
4c37df80-8132-5737-9785-c5355900db44,66bae094-aab1-5867-9347-aab92a35b198,Rwanda Ruhango,,Business Assistant,full-time,Ruhango,hybrid,2025-09-14,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-10-26 19:18:47.443988+00:00,2025-10-26 19:18:47.443988+00:00
d6b20d53-7e4a-5612-8fcb-01bb43c3bf4d,3635d28d-6ebb-59fa-9fec-5734dc73af49,Ministry of Iburengerazuba,,Education Assistant,full-time,Rusizi,hybrid,2025-03-20,2026-05-18,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-02-11 19:18:47.443988+00:00,2025-02-11 19:18:47.443988+00:00
52e360f2-a573-58b4-81f3-569c9bf369d6,16c5609a-5c79-51cb-bc8f-9048b3ba3f63,District of Amajyaruguru,,Education Assistant,full-time,Musanze,hybrid,2025-07-21,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-01-09 19:18:47.443988+00:00,2025-01-09 19:18:47.443988+00:00
28d144e9-b665-53a0-b683-9c373891401c,d3c35ea4-a9b7-507c-886f-be4a3980c198,Rwanda Iburengerazuba,,Business Assistant,full-time,Rubavu,hybrid,2024-01-17,2026-05-07,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-10-05 19:18:47.443988+00:00,2025-10-05 19:18:47.443988+00:00
81bea3cd-b7bc-5892-9231-1978873a54df,eb632e99-3f93-572c-9af7-edde5cf932fa,Ministry of Amajyaruguru,,Services Assistant,full-time,Gicumbi,onsite,2024-10-27,2026-06-21,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2025-04-02 19:18:47.443988+00:00,2025-04-02 19:18:47.443988+00:00
371bfcb0-3889-5ce0-8bce-ef66bf5d0465,93b772f9-4494-5493-bcdc-cb8133015147,Ministry of Iburengerazuba,,Social Sciences Assistant,full-time,Rutsiro,hybrid,2024-10-16,,True,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2025-12-09 19:18:47.443988+00:00,2025-12-09 19:18:47.443988+00:00
6fe8565b-44c7-50a1-9b47-b0e667d4d0e9,b17df636-1e4d-58ac-b83b-bb8f067a14ab,Ministry of Gasabo,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Gasabo,hybrid,2024-04-02,2026-06-16,False,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-05-21 19:18:47.443988+00:00,2025-05-21 19:18:47.443988+00:00
a6b02aa2-bfe8-52f2-801d-b8489be96f5b,b2bf1238-a127-5035-91be-f3aa6b1bb66f,Rwanda Rulindo,,Natural Sciences Assistant,full-time,Rulindo,onsite,2024-06-07,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-02-20 19:18:47.443988+00:00,2026-02-20 19:18:47.443988+00:00
f32df407-22c9-5792-ba67-271688650bdc,dee92d65-f71f-5277-8ad9-6ac65c11b9be,Rwanda Iburengerazuba,,Social Sciences Assistant,full-time,Rusizi,hybrid,2025-11-23,,True,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2024-12-13 19:18:47.443988+00:00,2024-12-13 19:18:47.443988+00:00
62d6e42c-4824-5700-9815-018e54974411,857f9e36-7429-5066-b19b-f0e4b9d66d25,District of Bugesera,,Natural Sciences Assistant,full-time,Bugesera,hybrid,2024-02-15,2026-05-26,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-04-15 19:18:47.443988+00:00,2025-04-15 19:18:47.443988+00:00
e73cae5b-1008-527d-af4f-f527d4ab821b,b5a96801-e15c-51f6-9442-b55c30a09ffa,Rwanda Nyanza,,Social Sciences Assistant,full-time,Nyanza,onsite,2024-08-17,,True,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2025-07-03 19:18:47.443988+00:00,2025-07-03 19:18:47.443988+00:00
2f6b6a6f-2bb9-5399-b09f-37498a776a6a,174f55b8-fdbe-5b3e-af08-efa32ca21bfc,Ministry of Amajyaruguru,,Information and Communication Technologies (ICTs) Assistant,full-time,Rulindo,hybrid,2025-04-13,2026-05-26,False,"Worked as Information and Communication Technologies (ICTs) Assistant, contributing to Information and Communication Technologies (ICTs) operations.",,"['Python', 'JavaScript', 'SQL', 'Network Administration', 'System Administration', 'Cybersecurity']",Information and Communication Technologies (ICTs),,,,[],False,,,0,2024-09-23 19:18:47.443988+00:00,2024-09-23 19:18:47.443988+00:00
ec127d9e-6e42-5bec-bf9d-e5396a4e019e,1859bc6d-dd3c-57a2-8a52-1ed6f4135e5b,Ministry of Iburengerazuba,,Education Assistant,full-time,Rusizi,hybrid,2025-07-16,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-12-18 19:18:47.443988+00:00,2025-12-18 19:18:47.443988+00:00
98b2776b-493f-5995-b824-fa79e2cb123f,d4af9792-03fa-5d28-aa5d-49b791301536,Ministry of Gakenke,,Services Assistant,full-time,Gakenke,hybrid,2025-07-10,2026-06-30,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2026-05-04 19:18:47.443988+00:00,2026-05-04 19:18:47.443988+00:00
6a5c59ca-c672-5397-b26f-e61457a94884,ff9173ca-09a7-5629-bc11-0f3407eba6d6,District of Amajyaruguru,,Business Officer,full-time,Gicumbi,hybrid,2025-05-12,2026-05-21,False,"Worked as Business Officer, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-01-25 19:18:47.443988+00:00,2026-01-25 19:18:47.443988+00:00
14a5d8a3-f8c5-5c63-9582-3bbc1802ec39,ff9173ca-09a7-5629-bc11-0f3407eba6d6,Rwanda Gicumbi,,Business Assistant,full-time,Gicumbi,onsite,2023-07-28,2025-05-05,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,1,2026-01-25 19:18:47.443988+00:00,2026-01-25 19:18:47.443988+00:00
b38b3f94-da9a-5c44-9215-d420bdcb0e1e,66c9fc3f-ed10-5778-99aa-2d925575a38e,Rwanda Bugesera,,Engineering Assistant,full-time,Bugesera,hybrid,2024-06-23,2026-07-05,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2026-02-16 19:18:47.443988+00:00,2026-02-16 19:18:47.443988+00:00
b67148b8-29a7-590a-9245-f097b5fc32e3,2dfddd37-00e9-58b2-9b46-4242094ab664,District of Muhanga,,Natural Sciences Assistant,full-time,Muhanga,hybrid,2024-07-21,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2024-10-22 19:18:47.443988+00:00,2024-10-22 19:18:47.443988+00:00
94ce3f69-ddf3-5305-9b4c-6b18791c885b,565c2a80-e3c9-56f6-9e91-3b4ba4e2ee05,Rwanda Iburengerazuba,,Natural Sciences Assistant,full-time,Ngororero,hybrid,2024-01-30,2026-06-27,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-11-22 19:18:47.443988+00:00,2025-11-22 19:18:47.443988+00:00
fe684952-0833-51d7-bf61-5b2e17deb51e,882cdb70-abc6-5a45-a726-e5fa5ae0c96e,Ministry of Gasabo,,Information and Communication Technologies (ICTs) Assistant,full-time,Gasabo,onsite,2024-05-17,2026-06-04,False,"Worked as Information and Communication Technologies (ICTs) Assistant, contributing to Information and Communication Technologies (ICTs) operations.",,"['Python', 'JavaScript', 'SQL', 'Network Administration', 'System Administration', 'Cybersecurity']",Information and Communication Technologies (ICTs),,,,[],False,,,0,2024-10-02 19:18:47.443988+00:00,2024-10-02 19:18:47.443988+00:00
9242513a-42b1-522c-82bf-6a85a97c5189,2db882ae-d5e4-5295-96a0-02456dfc7bd6,Rwanda Nyamasheke,,Education Assistant,full-time,Nyamasheke,hybrid,2024-09-10,2026-05-16,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-04-09 19:18:47.443988+00:00,2026-04-09 19:18:47.443988+00:00
3358ed48-7ca0-5ee6-9cfb-c86d305cc417,cd2d4359-b7bc-5954-92be-61c24fe769d0,Rwanda Rusizi,,Natural Sciences Assistant,full-time,Rusizi,hybrid,2024-05-18,2026-05-13,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-06-24 19:18:47.443988+00:00,2025-06-24 19:18:47.443988+00:00
a2ad6498-5252-5cad-ab93-6373d94ffcf4,73ea09f4-6d4f-5543-99de-feec992c4e89,Ministry of Iburengerazuba,,Business Assistant,full-time,Nyabihu,hybrid,2024-05-25,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-11-27 19:18:47.443988+00:00,2025-11-27 19:18:47.443988+00:00
c230d518-6c41-5633-ab12-a1d6437e767c,067a2867-64e5-53b1-a844-f8c921fa0226,Ministry of Rubavu,,Business Assistant,full-time,Rubavu,onsite,2025-07-29,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-09-10 19:18:47.443988+00:00,2025-09-10 19:18:47.443988+00:00
f990c864-5fb7-5c47-8b95-db3d4b676ab6,9e7413b7-50bc-5dc4-aedd-438ab5c722c7,District of Amajyaruguru,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Gicumbi,hybrid,2025-12-23,,True,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-11-17 19:18:47.443988+00:00,2025-11-17 19:18:47.443988+00:00
7d9604e4-e411-57a2-a09f-25ddfd25d815,f0306f7d-b0d5-50d3-a25d-4b204dca66c0,District of Iburengerazuba,,Business Assistant,full-time,Rutsiro,hybrid,2025-02-09,2026-05-15,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2024-11-22 19:18:47.443988+00:00,2024-11-22 19:18:47.443988+00:00
aa54ab29-602e-51f5-8635-124536f14dea,a70f1b49-52e7-5440-be04-556d63043632,District of Amajyepfo,,Business Assistant,full-time,Nyamagabe,hybrid,2025-10-20,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-05-14 19:18:47.443988+00:00,2026-05-14 19:18:47.443988+00:00
46f53bc8-3de5-5bbf-a439-52e4c3a11564,b2936337-efa7-5de4-bd4c-45b17d473321,Ministry of Amajyaruguru,,Natural Sciences Assistant,full-time,Gicumbi,hybrid,2024-07-15,2026-05-11,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-06-01 19:18:47.443988+00:00,2025-06-01 19:18:47.443988+00:00
ff99c6f1-a56d-547f-95fd-3e8edefffcb9,a8b8c8ad-bf94-57b3-b9b8-4b2857852ef1,Rwanda Ruhango,,Education Assistant,full-time,Ruhango,onsite,2025-08-07,2026-07-04,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-06-22 19:18:47.443988+00:00,2025-06-22 19:18:47.443988+00:00
c97071c7-72e3-525f-93e0-fadcd3d06ea3,99907996-b500-5e38-ba89-e99c66cc1504,Rwanda Iburengerazuba,,Education Assistant,full-time,Nyamasheke,hybrid,2025-01-06,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-08-30 19:18:47.443988+00:00,2025-08-30 19:18:47.443988+00:00
6a2ed586-4724-5c70-b672-9d528e7e107e,5451f610-e58e-5058-8306-b0f44de6d43e,Rwanda Nyamasheke,,Business Assistant,full-time,Nyamasheke,hybrid,2025-07-20,2026-06-22,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-09-04 19:18:47.443988+00:00,2025-09-04 19:18:47.443988+00:00
49538fd6-532a-5e59-a51c-6ecd7cb39018,9e6b75ac-c7ec-5ec3-aa9d-ba2abee5874a,Rwanda Iburasirazuba,,Business Assistant,full-time,Bugesera,hybrid,2024-03-12,2026-06-10,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-05-05 19:18:47.443988+00:00,2026-05-05 19:18:47.443988+00:00
36a77572-d500-5dd4-aa74-d43a0a5189b9,3ad5cd3f-6b6d-5d39-9311-213845281e32,Ministry of Burera,,Social Sciences Assistant,full-time,Burera,hybrid,2024-10-13,2026-05-30,False,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2026-04-06 19:18:47.443988+00:00,2026-04-06 19:18:47.443988+00:00
321c8c7d-f723-5092-a6a9-cfb27a2397df,55772bc5-a23c-5e1c-87c1-02f4aa268409,Rwanda Rutsiro,,Education Assistant,full-time,Rutsiro,hybrid,2025-03-28,2026-06-27,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-01-19 19:18:47.443988+00:00,2026-01-19 19:18:47.443988+00:00
fb19bc67-b173-5e6e-ae6c-4155b0f2c805,d680df37-92c5-5e65-a022-1c0d72902542,District of Musanze,,Business Officer,full-time,Musanze,onsite,2024-10-17,,True,"Worked as Business Officer, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-04-02 19:18:47.443988+00:00,2026-04-02 19:18:47.443988+00:00
6359f110-5373-5447-a6df-03b389154ac1,d680df37-92c5-5e65-a022-1c0d72902542,Ministry of Amajyaruguru,,Business Assistant,full-time,Musanze,onsite,2022-06-01,2024-10-07,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,1,2026-04-02 19:18:47.443988+00:00,2026-04-02 19:18:47.443988+00:00
