id,job_id,user_id,application_number,status,current_stage,applied_at,updated_at,submitted_data,screening_answers,documents,notes,internal_notes,tags,rating,ai_score,match_score,match_details,withdrawn_at,withdrawn_reason,withdrawn_by,rejection_reason,rejection_details,source,source_details,referrer_id,metadata,interview_date,assigned_to,profile_data,feedback,deleted_at
7dfba3ac-1f21-5b8b-bf60-4e8d3b842b66,2568b234-b64e-5b21-bc67-083eb7a97c01,51a13ed4-1288-5acd-b101-549889644391,APP-2026-002290,rejected,closed,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
5ef168d7-b8ab-593d-a6a9-557dc3f69135,a5883c40-a01a-514f-be05-5d79b2e9c551,732b349d-9fcd-5ab6-946d-48cfed0cb7f2,APP-2026-002291,rejected,closed,2026-06-15,2026-06-15,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
23cbb668-ed35-5edf-9031-8d096bac186b,746d8c44-aa2c-5faf-bb6a-4098b5586828,a29dccca-a474-5e20-8f3a-d2d1df9095a9,APP-2026-002292,rejected,closed,2026-06-14,2026-06-14,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
ec41b25e-ae3b-5cfa-aeb1-8beeb2ca4de4,a5883c40-a01a-514f-be05-5d79b2e9c551,9a4a7334-9645-546b-83e9-457611bd15fb,APP-2026-002293,rejected,closed,2026-06-16,2026-06-16,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
d9a9d17c-54c7-50db-b2a2-e7da272344fd,ddffd1ee-c337-52ab-996a-01f12a49fd60,f4fb0105-58ae-5557-90dc-5959aebfec79,APP-2026-002294,shortlisted,shortlist,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
d5357516-371b-5639-8880-dd4c40b700bb,ddffd1ee-c337-52ab-996a-01f12a49fd60,7986afd2-b9e1-5266-a4a4-4251c1f841b7,APP-2026-002295,shortlisted,shortlist,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
76b4947e-a64d-5ee7-b6ef-990b72244193,ddffd1ee-c337-52ab-996a-01f12a49fd60,a65c263a-fcfe-5a70-b543-8f68153c5a06,APP-2026-002296,shortlisted,shortlist,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
20ae544d-ced2-5e19-8eae-929cb9790415,ddffd1ee-c337-52ab-996a-01f12a49fd60,97b54dcd-cd7f-5bb0-8536-6ffa36a1aaa4,APP-2026-002297,shortlisted,shortlist,2026-08-08,2026-08-08,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
80bdc321-647a-5301-8871-02d0043760df,ddffd1ee-c337-52ab-996a-01f12a49fd60,122ef7b9-00e8-596d-ab7f-ce13af215a42,APP-2026-002298,shortlisted,shortlist,2026-08-12,2026-08-12,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
32066453-8e8a-5ef5-a127-22d9e9d3a56f,ddffd1ee-c337-52ab-996a-01f12a49fd60,4127c8c0-8642-50c5-93c5-1481d5422915,APP-2026-002299,shortlisted,shortlist,2026-08-15,2026-08-15,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
c4ca94ee-6b5e-5922-885f-95b40ee51306,0ed86420-ab22-565c-afb8-2c89cbaf952e,dad80a56-5e2f-56fe-9005-f4fc25ebadf7,APP-2026-002300,rejected,closed,2026-10-06,2026-10-06,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8c727346-f478-5e7f-a3c4-0bda7ef256b1,0ed86420-ab22-565c-afb8-2c89cbaf952e,14b0e0c9-ee99-5444-917d-07c23af7ca52,APP-2026-002301,rejected,closed,2026-10-09,2026-10-09,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e211f657-aaf2-5107-8680-191ad935fb05,31f57af4-db60-524c-a4ec-b964be2507d0,ce620be0-e28c-51ae-8063-8f477324785f,APP-2026-002302,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a292c501-8d36-54ba-a5d3-9db475db39ac,31f57af4-db60-524c-a4ec-b964be2507d0,a714a22e-aed4-53b2-a689-8608269f5cd9,APP-2026-002303,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
045244c3-232f-59b9-a7b7-46b07c72443c,31f57af4-db60-524c-a4ec-b964be2507d0,bfb34d63-52ff-5178-b6ce-1fc6a52fee47,APP-2026-002304,rejected,closed,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
1126166b-e790-5cf6-84b3-0f6e23fed577,f5e839f4-6025-55d8-a9f3-4d57f950ec10,bfb34d63-52ff-5178-b6ce-1fc6a52fee47,APP-2026-002305,shortlisted,shortlist,2026-08-25,2026-08-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
0172219d-3743-54c4-b81c-d6d7fb86bfcf,f5e839f4-6025-55d8-a9f3-4d57f950ec10,7ad48598-a9e5-538a-9827-f8f640a927ad,APP-2026-002306,shortlisted,shortlist,2026-08-26,2026-08-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
5d2f177e-44cb-5aac-9306-fd506d6ddaed,31f57af4-db60-524c-a4ec-b964be2507d0,7ad48598-a9e5-538a-9827-f8f640a927ad,APP-2026-002307,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
ac5cc5a4-5a3e-5acc-b351-3ff5125920fd,f5e839f4-6025-55d8-a9f3-4d57f950ec10,71a3651d-5291-5923-ae24-3c5314e047cc,APP-2026-002308,shortlisted,shortlist,2026-08-26,2026-08-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
88d7d6ad-bfbf-52f5-b729-0adec07596d0,0f344605-33f2-5fed-9bd0-9420970470b8,71a3651d-5291-5923-ae24-3c5314e047cc,APP-2026-002309,shortlisted,shortlist,2026-10-07,2026-10-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
330128b0-b6ed-50ea-8dbf-3fd71a694b50,31f57af4-db60-524c-a4ec-b964be2507d0,71a3651d-5291-5923-ae24-3c5314e047cc,APP-2026-002310,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
96ad4fbf-ae5c-535e-8b24-438231ddb78c,31f57af4-db60-524c-a4ec-b964be2507d0,c6fc7661-98b0-5096-9929-aac33f160c6a,APP-2026-002311,rejected,closed,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8b987a8c-f413-53b5-90a1-e7c66f9248ef,b0c90ff8-a6fa-57e5-a6f1-e49e97bef637,e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,APP-2026-002312,shortlisted,shortlist,2026-06-22,2026-06-22,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
44f676ca-982c-5dac-ab18-a22914c4e5c5,b0c90ff8-a6fa-57e5-a6f1-e49e97bef637,a5c730a1-cddb-52e6-be44-8c238c612911,APP-2026-002313,shortlisted,shortlist,2026-06-22,2026-06-22,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
add4055d-a8bb-5ac2-868d-522af2562433,0f344605-33f2-5fed-9bd0-9420970470b8,bfb34d63-52ff-5178-b6ce-1fc6a52fee47,APP-2026-002314,shortlisted,shortlist,2026-10-10,2026-10-10,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
e0799d0f-188f-519a-adf0-bb0d056b30f9,e26a3c58-e757-578c-a7c1-5834ff6dfc95,f7f0bfba-0907-5925-b7f8-c351aa435655,APP-2026-002315,rejected,closed,2026-07-01,2026-07-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
83279c95-b0bb-5513-b30f-927f15b12077,e26a3c58-e757-578c-a7c1-5834ff6dfc95,871df9e6-adf8-5c72-8ecc-65862ac47319,APP-2026-002316,rejected,closed,2026-07-01,2026-07-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
48456e67-307f-5d00-8d48-67fa23f81d6d,e26a3c58-e757-578c-a7c1-5834ff6dfc95,2f8957b1-7ecf-5f40-8330-aeaec3e212f6,APP-2026-002317,rejected,closed,2026-07-01,2026-07-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
0d2d95f8-72c9-5a44-8aa1-283ae958ee5c,e26a3c58-e757-578c-a7c1-5834ff6dfc95,584f98d1-9bfb-5640-952f-db2b347e3bf8,APP-2026-002318,rejected,closed,2026-07-01,2026-07-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
a9dc98b0-0079-5fdd-baa6-1e076b9cc7d1,fac93dbe-2023-5e25-84c1-769703a55747,4f92286c-80ae-5fb1-ac40-5d3b725b7752,APP-2026-002319,rejected,closed,2026-10-22,2026-10-22,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e42cd446-3af2-5ed9-a5b5-1f5a1943cadf,e140ffcf-3568-579d-abdd-24f1fbe49fad,584f98d1-9bfb-5640-952f-db2b347e3bf8,APP-2026-002320,rejected,closed,2026-08-13,2026-08-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
c1b3d974-9e41-51fd-bfd1-f8e6232629a5,fac93dbe-2023-5e25-84c1-769703a55747,584f98d1-9bfb-5640-952f-db2b347e3bf8,APP-2026-002321,rejected,closed,2026-10-22,2026-10-22,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
fecde0bd-193f-51a7-bfe3-9a631fa99476,e26a3c58-e757-578c-a7c1-5834ff6dfc95,14b0e0c9-ee99-5444-917d-07c23af7ca52,APP-2026-002322,shortlisted,shortlist,2026-07-02,2026-07-02,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
60ecfa71-46e8-5eb5-a6d2-838d9df8382c,b0c90ff8-a6fa-57e5-a6f1-e49e97bef637,e6e07908-1b5b-558c-b84f-31a57eec681a,APP-2026-002323,shortlisted,shortlist,2026-06-24,2026-06-24,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
3002fec9-faa2-5cf3-991e-bac1159f5155,fac93dbe-2023-5e25-84c1-769703a55747,2f8957b1-7ecf-5f40-8330-aeaec3e212f6,APP-2026-002324,rejected,closed,2026-10-22,2026-10-22,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
c9b3f57f-655a-5234-bcb3-8f5843ea2941,e140ffcf-3568-579d-abdd-24f1fbe49fad,2f8957b1-7ecf-5f40-8330-aeaec3e212f6,APP-2026-002325,shortlisted,shortlist,2026-08-13,2026-08-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
22f863cd-2798-542b-9e2b-c0f0bfcb5758,e140ffcf-3568-579d-abdd-24f1fbe49fad,4f92286c-80ae-5fb1-ac40-5d3b725b7752,APP-2026-002326,rejected,closed,2026-08-13,2026-08-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
884eed01-2535-55c9-a506-3038542ec9ec,31f57af4-db60-524c-a4ec-b964be2507d0,fa534187-6297-58a6-8864-3e0ff274a1cf,APP-2026-002327,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
17a4103a-09df-52f9-8c3a-8070a18049d8,f5e839f4-6025-55d8-a9f3-4d57f950ec10,fa534187-6297-58a6-8864-3e0ff274a1cf,APP-2026-002328,shortlisted,shortlist,2026-08-31,2026-08-31,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6ece8c41-9ad7-5014-8a89-22603d1be308,f5e839f4-6025-55d8-a9f3-4d57f950ec10,0896ff4d-0f06-5572-b68a-3b0346daed56,APP-2026-002329,shortlisted,shortlist,2026-09-01,2026-09-01,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
19f2f556-ddea-5a80-8036-00d7c6789e45,31f57af4-db60-524c-a4ec-b964be2507d0,0896ff4d-0f06-5572-b68a-3b0346daed56,APP-2026-002330,shortlisted,shortlist,2026-12-13,2026-12-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
e08c7c70-267e-5194-bdf4-86d4769e6274,e26a3c58-e757-578c-a7c1-5834ff6dfc95,97ae33f9-ce73-559d-94cd-f3249e3e2489,APP-2026-002331,rejected,closed,2026-07-05,2026-07-05,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
21fb7996-5a12-588d-b1da-70f6ff20cbce,e140ffcf-3568-579d-abdd-24f1fbe49fad,d80b4244-5f16-5c20-ad7b-604063274203,APP-2026-002332,rejected,closed,2026-08-16,2026-08-16,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
075e550e-86d5-54e8-a50c-2e89f3365f82,fac93dbe-2023-5e25-84c1-769703a55747,d80b4244-5f16-5c20-ad7b-604063274203,APP-2026-002333,rejected,closed,2026-10-25,2026-10-25,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
fad89207-09de-538f-81b0-9cddd9cd6a98,e140ffcf-3568-579d-abdd-24f1fbe49fad,eadf84c7-48f3-5ba3-abe9-7f06bd84491b,APP-2026-002334,shortlisted,shortlist,2026-08-17,2026-08-17,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
816056cb-2d7f-5544-a0e3-bd32f74058a6,0ca6302a-f3b0-51f9-a01b-642e56b80c3f,584f98d1-9bfb-5640-952f-db2b347e3bf8,APP-2026-002335,rejected,closed,2026-07-12,2026-07-12,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
5d78291e-4218-54b2-8c01-fcb7dd96b43b,fac93dbe-2023-5e25-84c1-769703a55747,eadf84c7-48f3-5ba3-abe9-7f06bd84491b,APP-2026-002336,shortlisted,shortlist,2026-10-26,2026-10-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
d0cbca72-459f-5bfd-918f-6977c40f8fd2,e26a3c58-e757-578c-a7c1-5834ff6dfc95,0d99aea9-1a1a-525a-968c-a5020f6b9748,APP-2026-002337,rejected,closed,2026-07-07,2026-07-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
5cab45d3-f55b-55dd-93cd-039a6a024394,e26a3c58-e757-578c-a7c1-5834ff6dfc95,51a13ed4-1288-5acd-b101-549889644391,APP-2026-002338,rejected,closed,2026-07-07,2026-07-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
fb576f7a-5675-517d-a0b2-fd699535610f,fac93dbe-2023-5e25-84c1-769703a55747,51a13ed4-1288-5acd-b101-549889644391,APP-2026-002339,rejected,closed,2026-10-27,2026-10-27,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
352fb66a-ff63-56c4-858d-dc4da60fa3a3,e140ffcf-3568-579d-abdd-24f1fbe49fad,51a13ed4-1288-5acd-b101-549889644391,APP-2026-002340,rejected,closed,2026-08-18,2026-08-18,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
9c76bbeb-b731-525d-9ec0-c7e66a8d1651,fac93dbe-2023-5e25-84c1-769703a55747,e0e2dcb9-c639-5f04-8e2a-bf95d5713f9c,APP-2026-002341,rejected,closed,2026-10-28,2026-10-28,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
217a1f47-d57b-58f8-84a7-da4e446296ba,0ca6302a-f3b0-51f9-a01b-642e56b80c3f,4133d24a-d9c0-5ca6-b65d-a9cd0807cddc,APP-2026-002342,shortlisted,shortlist,2026-07-16,2026-07-16,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6298fade-ed61-5629-9131-ab91cf18a741,0ca6302a-f3b0-51f9-a01b-642e56b80c3f,bb050855-58fe-5f70-85d5-8355ddad3d73,APP-2026-002343,rejected,closed,2026-07-20,2026-07-20,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8dcdd295-4e1b-5710-af35-ed58bcabf49e,cb0a2f63-a846-5e49-8cbf-2da08d76980c,51a13ed4-1288-5acd-b101-549889644391,APP-2026-002344,rejected,closed,2026-10-06,2026-10-06,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
7ba69a0f-3095-57af-920e-1669ff032b41,cb0a2f63-a846-5e49-8cbf-2da08d76980c,145616ac-08ec-5b0a-b93f-11e871f3058a,APP-2026-002345,shortlisted,shortlist,2026-10-07,2026-10-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
942f462d-20f4-58f8-8a64-e56bdfe9f23e,cb0a2f63-a846-5e49-8cbf-2da08d76980c,73efc1ba-fb31-5f42-9151-46eeac4a9d41,APP-2026-002346,shortlisted,shortlist,2026-10-09,2026-10-09,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6336d00d-04e4-56ca-986a-6b75c341fc99,cb0a2f63-a846-5e49-8cbf-2da08d76980c,4127c8c0-8642-50c5-93c5-1481d5422915,APP-2026-002347,shortlisted,shortlist,2026-10-10,2026-10-10,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
fd7ad003-9ca2-5bfc-a573-6d6bb729fd0f,9a88fb4e-671a-5438-82cd-2013ad1cbea0,9035d0f4-2291-56b4-bcb6-9cf0e04a3264,APP-2026-002348,rejected,closed,2026-06-23,2026-06-23,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
677314c4-b97a-5568-8454-53ab31722cae,563c8c5f-cc6f-5771-b999-c0280b3dda23,7ad48598-a9e5-538a-9827-f8f640a927ad,APP-2026-002349,shortlisted,shortlist,2026-08-31,2026-08-31,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
f129babe-3b2c-5e3c-8d68-23e6393fc0c4,9a88fb4e-671a-5438-82cd-2013ad1cbea0,15cceb14-f691-5cdd-a112-9300feedeb77,APP-2026-002350,shortlisted,shortlist,2026-06-24,2026-06-24,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
dbbab1da-bf0e-5a8b-a2d8-2ca120a15c3b,563c8c5f-cc6f-5771-b999-c0280b3dda23,71a3651d-5291-5923-ae24-3c5314e047cc,APP-2026-002351,shortlisted,shortlist,2026-09-01,2026-09-01,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
c5326a8a-cd56-562a-9724-daa3dfa6992f,563c8c5f-cc6f-5771-b999-c0280b3dda23,bfb34d63-52ff-5178-b6ce-1fc6a52fee47,APP-2026-002352,rejected,closed,2026-09-01,2026-09-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
01cb57ff-7a4c-50ef-bcef-92643c222e5c,5d3661f3-2e8e-54aa-ac7c-95538d995bc9,0258feaa-b521-59df-a57f-4e8713923b7a,APP-2026-002353,shortlisted,shortlist,2026-10-29,2026-10-29,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
65c48efc-390c-583e-8e3f-1c084f95630f,5d3661f3-2e8e-54aa-ac7c-95538d995bc9,8cf81df9-d538-5310-8d64-cd9fda14faba,APP-2026-002354,shortlisted,shortlist,2026-11-01,2026-11-01,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
f36b3979-d324-5ba9-b70d-c3ff1854f136,c4afb193-730b-5bbd-825e-1230c860bfc3,cfb158b4-37f6-509f-aeb8-84aebd1d0820,APP-2026-002355,rejected,closed,2026-10-19,2026-10-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e9c9248e-a0df-5d12-a711-5f1ca0c0208d,f3a1200c-8798-5685-a50d-2ba904c8fa06,dad80a56-5e2f-56fe-9005-f4fc25ebadf7,APP-2027-002356,rejected,closed,2027-01-21,2027-01-21,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
05fc9fda-d416-5cbc-b782-7e9802713483,66210f86-d5a5-554a-add6-a5ac37139072,a65c263a-fcfe-5a70-b543-8f68153c5a06,APP-2026-002357,shortlisted,shortlist,2026-10-14,2026-10-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a2e46a7c-131e-556c-a86b-364596ad7ee7,dbda29ef-828a-5767-b437-27b199f1fc45,a5c730a1-cddb-52e6-be44-8c238c612911,APP-2026-002358,shortlisted,shortlist,2026-06-07,2026-06-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
286a0454-08ca-51e5-99af-b450a39e3456,dbda29ef-828a-5767-b437-27b199f1fc45,e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,APP-2026-002359,shortlisted,shortlist,2026-06-07,2026-06-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4501c01b-7cb1-5723-8e56-5270a0344562,bb4c7d81-229a-53f5-b7e4-2ad41f0b754f,ecf1eae5-d179-5395-9943-cb72d484ece1,APP-2026-002360,shortlisted,shortlist,2026-09-01,2026-09-01,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
16342cb4-fbdb-56fb-85db-ba1d7a1d470f,bb4c7d81-229a-53f5-b7e4-2ad41f0b754f,4ad68c2d-d5e2-5631-bb74-397d0fe1e68e,APP-2026-002361,rejected,closed,2026-09-01,2026-09-01,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
6f15bbe3-26f0-53ba-b077-19cfe389d262,e5cba576-daf9-5745-b656-88f24d8e4ba9,34ec8477-65ef-5f05-ad98-c0a196522af9,APP-2026-002362,shortlisted,shortlist,2026-10-11,2026-10-11,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
84727ae4-8a49-564a-8ced-46970fef6a6f,5d2526dd-48c7-5fd4-a1ea-04ea5c3ae371,6bbf633f-92da-5862-a0d4-8209334ae9f2,APP-2026-002363,rejected,closed,2026-07-19,2026-07-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e50eafa5-c1c7-56ea-8818-5c42ef64972a,dbda29ef-828a-5767-b437-27b199f1fc45,66bae094-aab1-5867-9347-aab92a35b198,APP-2026-002364,shortlisted,shortlist,2026-06-07,2026-06-07,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
cae06721-15ee-590f-aa25-0f754a4d2313,d431bb2e-f29a-56d9-8e99-2ab77beb181a,09800925-ea2b-5a07-9a62-82d154587455,APP-2026-002365,shortlisted,shortlist,2026-10-14,2026-10-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
58a11d06-a3b3-5be4-a9aa-7688dfc89fa5,a51dc4bf-d515-5f13-bfd1-d3ff9a3b90df,4b28231d-b379-5415-b8df-141a5e85b5ed,APP-2026-002366,rejected,closed,2026-10-10,2026-10-10,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8414f244-4277-5159-9c44-83adc6631df5,dbda29ef-828a-5767-b437-27b199f1fc45,174f55b8-fdbe-5b3e-af08-efa32ca21bfc,APP-2026-002367,shortlisted,shortlist,2026-06-08,2026-06-08,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4f42adc7-4d49-5e73-9fb9-6faca8313c22,a51dc4bf-d515-5f13-bfd1-d3ff9a3b90df,2c31ec74-7c72-5463-a90c-c97409095a56,APP-2026-002368,rejected,closed,2026-10-10,2026-10-10,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
df2564c7-f6cb-5c68-acbf-06cea13295aa,fdb61713-0fc1-52dd-bc41-3cc8101bedc6,2c31ec74-7c72-5463-a90c-c97409095a56,APP-2026-002369,rejected,closed,2026-07-18,2026-07-18,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
55c80001-b57b-5d2b-9fd6-18ae3ffbdd57,e563abfa-33f8-5da2-b1b4-8a5c20146660,2c31ec74-7c72-5463-a90c-c97409095a56,APP-2026-002370,rejected,closed,2026-09-19,2026-09-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
6c4dd3b5-73a1-59e6-9aa9-bd6f9c5a2bff,fdb61713-0fc1-52dd-bc41-3cc8101bedc6,4b28231d-b379-5415-b8df-141a5e85b5ed,APP-2026-002371,rejected,closed,2026-07-18,2026-07-18,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
c33ec75e-cbee-5f21-9714-1e8e7c0f1c1b,a496c07d-2531-518f-b858-a693ae41c436,5f4feab3-4390-5a33-931d-3f2ae4e3cff5,APP-2026-002372,rejected,closed,2026-07-07,2026-07-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
fe81e67a-32fe-5249-b843-2907d3cc9b15,dbda29ef-828a-5767-b437-27b199f1fc45,3225651e-8997-50eb-9fd8-0ae41d601e89,APP-2026-002373,shortlisted,shortlist,2026-06-08,2026-06-08,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a40635b5-ef9b-5c8a-b3df-24d55c10c579,e563abfa-33f8-5da2-b1b4-8a5c20146660,4b28231d-b379-5415-b8df-141a5e85b5ed,APP-2026-002374,rejected,closed,2026-09-19,2026-09-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
4cf7fd04-4b9d-5c5f-b75b-6253c22d5ce1,dbda29ef-828a-5767-b437-27b199f1fc45,a80a34d0-181e-5c8a-a810-26de61969e22,APP-2026-002375,shortlisted,shortlist,2026-06-09,2026-06-09,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
5d53d374-4e2a-51a3-a919-596ec323a21f,dbda29ef-828a-5767-b437-27b199f1fc45,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,APP-2026-002376,shortlisted,shortlist,2026-06-09,2026-06-09,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
b63bc9cb-cbd3-5574-b84d-546c8817c0bb,e5cba576-daf9-5745-b656-88f24d8e4ba9,f7f0bfba-0907-5925-b7f8-c351aa435655,APP-2026-002377,rejected,closed,2026-10-13,2026-10-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8eff56c2-1ba9-5402-bcb2-f4f2701e3c32,a51dc4bf-d515-5f13-bfd1-d3ff9a3b90df,4695b928-b927-5736-aede-12c4b26b372c,APP-2026-002378,rejected,closed,2026-10-11,2026-10-11,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
050f0f51-4f19-5557-9f73-cfd73fdae903,e5cba576-daf9-5745-b656-88f24d8e4ba9,4f92286c-80ae-5fb1-ac40-5d3b725b7752,APP-2026-002379,rejected,closed,2026-10-13,2026-10-13,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
9e131dda-574d-522a-b3c8-cb942c027906,5d2526dd-48c7-5fd4-a1ea-04ea5c3ae371,971699f5-501d-592a-a21e-1b7bd01ff676,APP-2026-002380,shortlisted,shortlist,2026-07-21,2026-07-21,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
