original_job_id,job_db_id,tag
6600003001-020000002200000000-00013,0ec6d0cc-7263-5f79-b097-274bca23fbdc,Natural Sciences
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,government
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,public-service
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,rwanda
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,Business
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,Health and Welfare (Health and Medical Sciences)
4700003001-201010000000000000-00023,0d25165b-6993-5905-960c-82092690df2b,Social Sciences
6900003001-201605000000000000-00003,d8b6e0d0-b3a2-5072-b504-b3f3ec5d55c7,government
6900003001-201605000000000000-00003,d8b6e0d0-b3a2-5072-b504-b3f3ec5d55c7,public-service
6900003001-201605000000000000-00003,d8b6e0d0-b3a2-5072-b504-b3f3ec5d55c7,rwanda
6900003001-201605000000000000-00003,d8b6e0d0-b3a2-5072-b504-b3f3ec5d55c7,Health and Welfare (Health and Medical Sciences)
4200000000-801104020000000000-00035,2ff94482-5d9c-559d-90c4-1a06d46ba552,government
4200000000-801104020000000000-00035,2ff94482-5d9c-559d-90c4-1a06d46ba552,public-service
4200000000-801104020000000000-00035,2ff94482-5d9c-559d-90c4-1a06d46ba552,rwanda
4200000000-801104020000000000-00035,2ff94482-5d9c-559d-90c4-1a06d46ba552,Engineering
4200000000-801104020000000000-00035,2ff94482-5d9c-559d-90c4-1a06d46ba552,Social Sciences
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,government
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,public-service
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,rwanda
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,Education
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,Information and Communication Technologies (ICTs)
5800000000-801101032702010000-00324,b672136e-ba16-5731-982f-4d0b6f19e0d1,Agriculture
1432000000-101104000000000000-00026,d753e3af-2ec6-5060-a07b-bbca90ee0c36,government
1432000000-101104000000000000-00026,d753e3af-2ec6-5060-a07b-bbca90ee0c36,public-service
1432000000-101104000000000000-00026,d753e3af-2ec6-5060-a07b-bbca90ee0c36,rwanda
1432000000-101104000000000000-00026,d753e3af-2ec6-5060-a07b-bbca90ee0c36,Services
4500000000-801101240000000000-00045,fce14e80-c552-5b65-86f4-97bd3b99d157,government
4500000000-801101240000000000-00045,fce14e80-c552-5b65-86f4-97bd3b99d157,public-service
4500000000-801101240000000000-00045,fce14e80-c552-5b65-86f4-97bd3b99d157,rwanda
4500000000-801101240000000000-00045,fce14e80-c552-5b65-86f4-97bd3b99d157,Business
1303000000-601102000000000000-00010,1f200fcc-69f6-5f5b-ac7c-08bd9386db96,government
1303000000-601102000000000000-00010,1f200fcc-69f6-5f5b-ac7c-08bd9386db96,public-service
1303000000-601102000000000000-00010,1f200fcc-69f6-5f5b-ac7c-08bd9386db96,rwanda
1303000000-601102000000000000-00010,1f200fcc-69f6-5f5b-ac7c-08bd9386db96,Business
6200003001-201045000000000000-00041,47ff85da-863f-51e8-80f2-f00199cc23de,government
6200003001-201045000000000000-00041,47ff85da-863f-51e8-80f2-f00199cc23de,public-service
6200003001-201045000000000000-00041,47ff85da-863f-51e8-80f2-f00199cc23de,rwanda
6200003001-201045000000000000-00041,47ff85da-863f-51e8-80f2-f00199cc23de,Business
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,government
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,public-service
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,rwanda
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,Natural Sciences
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,Information and Communication Technologies (ICTs)
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,Engineering
2001000000-901103000000000000-00027,13398f72-cc42-51f4-9eb6-9a9af8ef8301,Social Sciences
3200000000-101103000000000000-00016,85bee962-4d6d-5b42-aa79-052752da24bb,government
3200000000-101103000000000000-00016,85bee962-4d6d-5b42-aa79-052752da24bb,public-service
3200000000-101103000000000000-00016,85bee962-4d6d-5b42-aa79-052752da24bb,rwanda
3200000000-101103000000000000-00016,85bee962-4d6d-5b42-aa79-052752da24bb,Business
3200000000-101103000000000000-00016,85bee962-4d6d-5b42-aa79-052752da24bb,Natural Sciences
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,government
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,public-service
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,rwanda
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,Business
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,Natural Sciences
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,Arts and Humanities
1602000000-201305000000000000-00121,574852c5-cef6-5e2f-9068-3da2936065e3,Social Sciences
1500000000-101101000000000000-00035,66210f86-d5a5-554a-add6-a5ac37139072,government
1500000000-101101000000000000-00035,66210f86-d5a5-554a-add6-a5ac37139072,public-service
1500000000-101101000000000000-00035,66210f86-d5a5-554a-add6-a5ac37139072,rwanda
1500000000-101101000000000000-00035,66210f86-d5a5-554a-add6-a5ac37139072,Business
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,government
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,public-service
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,rwanda
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,Business
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,Natural Sciences
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,Information and Communication Technologies (ICTs)
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,Engineering
2800000000-101000000000000000-00027,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,Social Sciences
6100003001-227407010000000000-00001,6fd69870-e5a1-55d8-be00-ab45cdc55762,government
6100003001-227407010000000000-00001,6fd69870-e5a1-55d8-be00-ab45cdc55762,public-service
6100003001-227407010000000000-00001,6fd69870-e5a1-55d8-be00-ab45cdc55762,rwanda
6100003001-227407010000000000-00001,6fd69870-e5a1-55d8-be00-ab45cdc55762,Health and Welfare (Health and Medical Sciences)
5200000000-801104010000000000-00029,8ffe59eb-7a0f-587a-a67c-e923e20bec6f,government
5200000000-801104010000000000-00029,8ffe59eb-7a0f-587a-a67c-e923e20bec6f,public-service
5200000000-801104010000000000-00029,8ffe59eb-7a0f-587a-a67c-e923e20bec6f,rwanda
5200000000-801104010000000000-00029,8ffe59eb-7a0f-587a-a67c-e923e20bec6f,Business
4000003001-201025000000000000-00014,400581bf-8dfe-5f37-a3d0-f20ae25758aa,government
4000003001-201025000000000000-00014,400581bf-8dfe-5f37-a3d0-f20ae25758aa,public-service
4000003001-201025000000000000-00014,400581bf-8dfe-5f37-a3d0-f20ae25758aa,rwanda
4000003001-201025000000000000-00014,400581bf-8dfe-5f37-a3d0-f20ae25758aa,Services
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,government
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,public-service
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,rwanda
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,Business
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,Natural Sciences
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,Engineering
1001000000-140201040000000000-00140,1d4729cc-fee8-5fcc-b7ae-36364b58df80,Agriculture
1000001000-101000000000000000-00004,e7bf638a-d0e3-51f4-9c1f-b86f62653455,government
1000001000-101000000000000000-00004,e7bf638a-d0e3-51f4-9c1f-b86f62653455,public-service
1000001000-101000000000000000-00004,e7bf638a-d0e3-51f4-9c1f-b86f62653455,rwanda
1000001000-101000000000000000-00004,e7bf638a-d0e3-51f4-9c1f-b86f62653455,Business
5100003001-020000000000000000-00063,c0a41bc2-da28-58c6-86a8-8b458b52a30a,government
5100003001-020000000000000000-00063,c0a41bc2-da28-58c6-86a8-8b458b52a30a,public-service
5100003001-020000000000000000-00063,c0a41bc2-da28-58c6-86a8-8b458b52a30a,rwanda
5100003001-020000000000000000-00063,c0a41bc2-da28-58c6-86a8-8b458b52a30a,Business
2205000000-140203010600000000-00048,269939fc-bc39-5e3d-99a0-eb01fccb906d,government
2205000000-140203010600000000-00048,269939fc-bc39-5e3d-99a0-eb01fccb906d,public-service
2205000000-140203010600000000-00048,269939fc-bc39-5e3d-99a0-eb01fccb906d,rwanda
2205000000-140203010600000000-00048,269939fc-bc39-5e3d-99a0-eb01fccb906d,Natural Sciences
2205000000-140203010600000000-00048,269939fc-bc39-5e3d-99a0-eb01fccb906d,Engineering
1605000440-090000000000000000-00001,0ec822c2-5d07-54d6-b068-4c11657bdb50,government
1605000440-090000000000000000-00001,0ec822c2-5d07-54d6-b068-4c11657bdb50,public-service
1605000440-090000000000000000-00001,0ec822c2-5d07-54d6-b068-4c11657bdb50,rwanda
1605000440-090000000000000000-00001,0ec822c2-5d07-54d6-b068-4c11657bdb50,Natural Sciences
1605000440-090000000000000000-00001,0ec822c2-5d07-54d6-b068-4c11657bdb50,Health and Welfare (Health and Medical Sciences)
2204000000-901501000000000000-00006,c4e0a47d-703a-5d6c-a059-c5b2f9602995,government
2204000000-901501000000000000-00006,c4e0a47d-703a-5d6c-a059-c5b2f9602995,public-service
2204000000-901501000000000000-00006,c4e0a47d-703a-5d6c-a059-c5b2f9602995,rwanda
2204000000-901501000000000000-00006,c4e0a47d-703a-5d6c-a059-c5b2f9602995,Business
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,government
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,public-service
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,rwanda
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,Natural Sciences
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,Information and Communication Technologies (ICTs)
4600000000-801101100000000000-00073,4e1d7b0e-00f1-5fb0-b926-a04ee594af9f,Health and Welfare (Health and Medical Sciences)
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,government
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,public-service
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,rwanda
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,Business
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,Natural Sciences
0800000000-101303000000000000-00098,a1f0fde8-e801-58fa-b635-2e0cca4b1956,Social Sciences
2500001002-240200000000000000-00120,1c2e513c-dfbd-5ff1-8245-ed25893f4e91,government
2500001002-240200000000000000-00120,1c2e513c-dfbd-5ff1-8245-ed25893f4e91,public-service
2500001002-240200000000000000-00120,1c2e513c-dfbd-5ff1-8245-ed25893f4e91,rwanda
2500001002-240200000000000000-00120,1c2e513c-dfbd-5ff1-8245-ed25893f4e91,Services
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,government
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,public-service
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,rwanda
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,Education
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,Business
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,Natural Sciences
5900000000-801105060000000000-00124,9b4a368f-59b6-5861-9360-3d00ea5f7c62,Arts and Humanities
1413000000-901050000000000000-00160,ae6fdc8e-7d23-54e4-8175-ac40afc084e7,government
1413000000-901050000000000000-00160,ae6fdc8e-7d23-54e4-8175-ac40afc084e7,public-service
1413000000-901050000000000000-00160,ae6fdc8e-7d23-54e4-8175-ac40afc084e7,rwanda
1413000000-901050000000000000-00160,ae6fdc8e-7d23-54e4-8175-ac40afc084e7,Business
5800000000-801101030200000000-00036,cecfb646-f3f8-5b60-8711-9f63d407e5a2,government
5800000000-801101030200000000-00036,cecfb646-f3f8-5b60-8711-9f63d407e5a2,public-service
5800000000-801101030200000000-00036,cecfb646-f3f8-5b60-8711-9f63d407e5a2,rwanda
5800000000-801101030200000000-00036,cecfb646-f3f8-5b60-8711-9f63d407e5a2,Natural Sciences
5800000000-801101030200000000-00036,cecfb646-f3f8-5b60-8711-9f63d407e5a2,Engineering
1419010000-301102000000000000-00057,9b7a0796-012c-5ece-9b94-672532ce4772,government
1419010000-301102000000000000-00057,9b7a0796-012c-5ece-9b94-672532ce4772,public-service
1419010000-301102000000000000-00057,9b7a0796-012c-5ece-9b94-672532ce4772,rwanda
1419010000-301102000000000000-00057,9b7a0796-012c-5ece-9b94-672532ce4772,Services
4000003001-201012000000000000-00037,92118474-953d-5d70-adf0-c4afaa500043,government
4000003001-201012000000000000-00037,92118474-953d-5d70-adf0-c4afaa500043,public-service
4000003001-201012000000000000-00037,92118474-953d-5d70-adf0-c4afaa500043,rwanda
4000003001-201012000000000000-00037,92118474-953d-5d70-adf0-c4afaa500043,Health and Welfare (Health and Medical Sciences)
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,government
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,public-service
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,rwanda
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,Business
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,Natural Sciences
1419005000-031200000000000000-00104,b7aa463d-e211-501f-a0b1-a2c00c0a7673,Social Sciences
1605000746-090000000000000000-00014,94405ea8-85f4-5072-b001-af0c321f41b8,government
1605000746-090000000000000000-00014,94405ea8-85f4-5072-b001-af0c321f41b8,public-service
1605000746-090000000000000000-00014,94405ea8-85f4-5072-b001-af0c321f41b8,rwanda
1605000746-090000000000000000-00014,94405ea8-85f4-5072-b001-af0c321f41b8,Natural Sciences
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,government
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,public-service
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,rwanda
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,Business
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,Agriculture
4600000000-801101010300000000-00022,e487a677-a5e4-5751-bf43-82f04f366f42,Social Sciences
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,government
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,public-service
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,rwanda
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,Business
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,Services
4200003001-020000000200000000-00027,f2aad3c9-979c-5409-84dd-18f433320d0c,Social Sciences
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,government
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,public-service
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,rwanda
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,Natural Sciences
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,Information and Communication Technologies (ICTs)
4700000000-801310000000000000-00073,c30bd990-db8c-5ec3-8c3b-b590c57b7cbd,Health and Welfare (Health and Medical Sciences)
1500000000-101400000000000000-00016,95202d82-3c5e-567e-a4e6-9dcd34714e15,government
1500000000-101400000000000000-00016,95202d82-3c5e-567e-a4e6-9dcd34714e15,public-service
1500000000-101400000000000000-00016,95202d82-3c5e-567e-a4e6-9dcd34714e15,rwanda
1500000000-101400000000000000-00016,95202d82-3c5e-567e-a4e6-9dcd34714e15,Natural Sciences
1500000000-101400000000000000-00016,95202d82-3c5e-567e-a4e6-9dcd34714e15,Engineering
4500000000-801101070000000000-00032,684e387d-ad2b-51c4-a07b-32d68fd74f09,government
4500000000-801101070000000000-00032,684e387d-ad2b-51c4-a07b-32d68fd74f09,public-service
4500000000-801101070000000000-00032,684e387d-ad2b-51c4-a07b-32d68fd74f09,rwanda
4500000000-801101070000000000-00032,684e387d-ad2b-51c4-a07b-32d68fd74f09,Business
2206000000-090301010100000000-00055,5543858c-c38a-5785-af81-085888566060,government
2206000000-090301010100000000-00055,5543858c-c38a-5785-af81-085888566060,public-service
2206000000-090301010100000000-00055,5543858c-c38a-5785-af81-085888566060,rwanda
2206000000-090301010100000000-00055,5543858c-c38a-5785-af81-085888566060,Natural Sciences
2206000000-090301010100000000-00055,5543858c-c38a-5785-af81-085888566060,Engineering
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,government
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,public-service
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,rwanda
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,Business
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,Natural Sciences
1800000000-101103000000000000-00001,be593bbd-7b19-5076-9e98-707e14b02a3d,Social Sciences
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,government
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,public-service
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,rwanda
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,Natural Sciences
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,Health and Welfare (Health and Medical Sciences)
0901000000-140601010000000000-00143,24e84661-277b-51c0-8e39-9642dddced26,Agriculture
6400003001-021400000000000000-00012,29f16182-28fc-5f8f-b3b7-d2d6491acde9,government
6400003001-021400000000000000-00012,29f16182-28fc-5f8f-b3b7-d2d6491acde9,public-service
6400003001-021400000000000000-00012,29f16182-28fc-5f8f-b3b7-d2d6491acde9,rwanda
6400003001-021400000000000000-00012,29f16182-28fc-5f8f-b3b7-d2d6491acde9,Business
6400003001-021400000000000000-00012,29f16182-28fc-5f8f-b3b7-d2d6491acde9,Natural Sciences
6200000000-801101230000000000-00320,36646eee-3113-5a6a-bd7a-f839a16ce8b2,government
6200000000-801101230000000000-00320,36646eee-3113-5a6a-bd7a-f839a16ce8b2,public-service
6200000000-801101230000000000-00320,36646eee-3113-5a6a-bd7a-f839a16ce8b2,rwanda
6200000000-801101230000000000-00320,36646eee-3113-5a6a-bd7a-f839a16ce8b2,Business
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,government
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,public-service
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,rwanda
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,Business
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,Natural Sciences
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,Health and Welfare (Health and Medical Sciences)
0800000000-101701000000000000-00094,1c769819-5190-59a0-982d-3a885a502f2d,Social Sciences
4800000000-801103010100000000-00007,57e02d4f-c6b6-57de-b99f-3f0eed2c9f53,government
4800000000-801103010100000000-00007,57e02d4f-c6b6-57de-b99f-3f0eed2c9f53,public-service
4800000000-801103010100000000-00007,57e02d4f-c6b6-57de-b99f-3f0eed2c9f53,rwanda
4800000000-801103010100000000-00007,57e02d4f-c6b6-57de-b99f-3f0eed2c9f53,Business
4800000000-801103010100000000-00007,57e02d4f-c6b6-57de-b99f-3f0eed2c9f53,Natural Sciences
4500003001-020000000300000000-00001,08877b86-a84e-5753-8961-f463afc12ccb,government
4500003001-020000000300000000-00001,08877b86-a84e-5753-8961-f463afc12ccb,public-service
4500003001-020000000300000000-00001,08877b86-a84e-5753-8961-f463afc12ccb,rwanda
4500003001-020000000300000000-00001,08877b86-a84e-5753-8961-f463afc12ccb,Natural Sciences
4500003001-020000000300000000-00001,08877b86-a84e-5753-8961-f463afc12ccb,Health and Welfare (Health and Medical Sciences)
2700000001-101100000000000000-00003,2e28ea5e-61bf-5764-ab12-e395a828af4a,government
2700000001-101100000000000000-00003,2e28ea5e-61bf-5764-ab12-e395a828af4a,public-service
2700000001-101100000000000000-00003,2e28ea5e-61bf-5764-ab12-e395a828af4a,rwanda
2700000001-101100000000000000-00003,2e28ea5e-61bf-5764-ab12-e395a828af4a,Health and Welfare (Health and Medical Sciences)
4000000000-801102230000000000-00066,dafa301a-813c-5c1f-9b11-33ddb93a6bdf,government
4000000000-801102230000000000-00066,dafa301a-813c-5c1f-9b11-33ddb93a6bdf,public-service
4000000000-801102230000000000-00066,dafa301a-813c-5c1f-9b11-33ddb93a6bdf,rwanda
4000000000-801102230000000000-00066,dafa301a-813c-5c1f-9b11-33ddb93a6bdf,Business
1600000000-111101110010000000-00027,d8b19b4d-453e-5cfc-aae3-a5b0f6b8ffd8,government
1600000000-111101110010000000-00027,d8b19b4d-453e-5cfc-aae3-a5b0f6b8ffd8,public-service
1600000000-111101110010000000-00027,d8b19b4d-453e-5cfc-aae3-a5b0f6b8ffd8,rwanda
1600000000-111101110010000000-00027,d8b19b4d-453e-5cfc-aae3-a5b0f6b8ffd8,Natural Sciences
1600000000-111101110010000000-00027,d8b19b4d-453e-5cfc-aae3-a5b0f6b8ffd8,Health and Welfare (Health and Medical Sciences)
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,government
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,public-service
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,rwanda
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,Business
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,Natural Sciences
2902000000-140100000000000000-00058,0d0fe928-55e2-580f-a98a-e06472e20700,Social Sciences
2500001002-210100000000000000-00002,ddffd1ee-c337-52ab-996a-01f12a49fd60,government
2500001002-210100000000000000-00002,ddffd1ee-c337-52ab-996a-01f12a49fd60,public-service
2500001002-210100000000000000-00002,ddffd1ee-c337-52ab-996a-01f12a49fd60,rwanda
2500001002-210100000000000000-00002,ddffd1ee-c337-52ab-996a-01f12a49fd60,Business
7000000000-801203100000000000-00311,31f57af4-db60-524c-a4ec-b964be2507d0,government
7000000000-801203100000000000-00311,31f57af4-db60-524c-a4ec-b964be2507d0,public-service
7000000000-801203100000000000-00311,31f57af4-db60-524c-a4ec-b964be2507d0,rwanda
7000000000-801203100000000000-00311,31f57af4-db60-524c-a4ec-b964be2507d0,Engineering
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,government
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,public-service
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,rwanda
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,Education
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,Business
5900000000-801105120000000000-00077,34b208af-39f8-59af-9b05-6720affd6402,Agriculture
4400003001-201012020000000000-00163,c6431d38-78c7-5bbe-b58b-6f3f1b7f11f8,government
4400003001-201012020000000000-00163,c6431d38-78c7-5bbe-b58b-6f3f1b7f11f8,public-service
4400003001-201012020000000000-00163,c6431d38-78c7-5bbe-b58b-6f3f1b7f11f8,rwanda
4400003001-201012020000000000-00163,c6431d38-78c7-5bbe-b58b-6f3f1b7f11f8,Business
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,government
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,public-service
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,rwanda
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,Business
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,Natural Sciences
2306000000-901201010000000000-00042,33ca0b07-c401-5235-8ae2-8578c2d9dc87,Social Sciences
6100000000-801101020000000000-00035,f2e43c02-53ad-5248-bab9-74aebae07c9b,government
6100000000-801101020000000000-00035,f2e43c02-53ad-5248-bab9-74aebae07c9b,public-service
6100000000-801101020000000000-00035,f2e43c02-53ad-5248-bab9-74aebae07c9b,rwanda
6100000000-801101020000000000-00035,f2e43c02-53ad-5248-bab9-74aebae07c9b,Engineering
6100000000-801101020000000000-00035,f2e43c02-53ad-5248-bab9-74aebae07c9b,Social Sciences
5300003001-202101000000000000-00166,85a0d0cb-3be4-582b-95b0-05421d957b2e,government
5300003001-202101000000000000-00166,85a0d0cb-3be4-582b-95b0-05421d957b2e,public-service
5300003001-202101000000000000-00166,85a0d0cb-3be4-582b-95b0-05421d957b2e,rwanda
5300003001-202101000000000000-00166,85a0d0cb-3be4-582b-95b0-05421d957b2e,Business
6400000000-308811011800000000-00069,59b479ef-65b9-5be1-8f97-979d4dcab4db,government
6400000000-308811011800000000-00069,59b479ef-65b9-5be1-8f97-979d4dcab4db,public-service
6400000000-308811011800000000-00069,59b479ef-65b9-5be1-8f97-979d4dcab4db,rwanda
6400000000-308811011800000000-00069,59b479ef-65b9-5be1-8f97-979d4dcab4db,Business
6400000000-308811011800000000-00069,59b479ef-65b9-5be1-8f97-979d4dcab4db,Agriculture
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,government
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,public-service
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,rwanda
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Education
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Business
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Natural Sciences
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Health and Welfare (Health and Medical Sciences)
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Arts and Humanities
5900000000-801105070100000000-00058,17460236-99ef-522a-895d-1aff6ebcc34d,Social Sciences
